Price,Close,Volume
Ticker,SAPR4.SA,SAPR4.SA
Date,,
2024-08-01,5.4570088386535645,1254800
2024-08-02,5.612369060516357,1682600
2024-08-05,5.515268802642822,1993400
2024-08-06,5.612369060516357,1188700
2024-08-07,5.670628547668457,1089600
2024-08-08,5.612369060516357,764400
2024-08-09,5.631788730621338,1595500
2024-08-12,5.631788730621338,924700
2024-08-13,5.592948913574219,916600
2024-08-14,5.631788730621338,1135400
2024-08-15,5.58323860168457,1121300
2024-08-16,5.57352876663208,717500
2024-08-19,5.660918712615967,1116000
2024-08-20,5.641498565673828,1982000
2024-08-21,5.612369060516357,1089700
2024-08-22,5.602658748626709,1549500
2024-08-23,5.680338382720947,1505500
2024-08-26,5.58323860168457,1145500
2024-08-27,5.56381893157959,1736500
2024-08-28,5.592948913574219,783000
2024-08-29,5.592948913574219,610900
2024-08-30,5.680338382720947,2775600
